editor_name_BWS,query_article_BWS,article_id_BWS,TOP-K_BWS,Score_BWS,editor_name_BM25,query_article_BM25,article_id_BM25,TOP-K_BM25,Score_BM25
redl,FALTER_20220223_CDDF5A96F6,FALTER_20220112_8EAECAFBBC,10,-0.25,redl,FALTER_20220223_CDDF5A96F6,FALTER_20221026_792F2C3031,10,36.916698
redl,FALTER_20220223_CDDF5A96F6,FALTER_20220713_10A3A57EE6,11,-0.375,redl,FALTER_20220223_CDDF5A96F6,FALTER_20220511_FBF1B6E8BF,11,36.426998
redl,FALTER_20220223_CDDF5A96F6,FALTER_20220518_FFED435715,12,-0.375,redl,FALTER_20220223_CDDF5A96F6,FALTER_20220713_4CEF55F4B7,12,36.098
redl,FALTER_20220223_CDDF5A96F6,FALTER_20220223_33CA357D9B,13,-0.375,redl,FALTER_20220223_CDDF5A96F6,FALTER_20220713_10A3A57EE6,13,36.086899
redl,FALTER_20220223_CDDF5A96F6,FALTER_20220119_DC6490CEC7,14,-0.875,redl,FALTER_20220223_CDDF5A96F6,FALTER_20220727_7BBF96391C,14,35.730301
redl,FALTER_20220223_CDDF5A96F6,FALTER_20211222_40076C3AB9,15,-1.0,redl,FALTER_20220223_CDDF5A96F6,FALTER_20211222_40076C3AB9,15,35.220299
redl,FALTER_20220302_6B63F05963,FALTER_20220330_9754861B70,1,0.625,redl,FALTER_20220302_6B63F05963,FALTER_20221026_792F2C3031,1,91.098396
redl,FALTER_20220302_6B63F05963,FALTER_20211222_B0A321871F,2,0.5,redl,FALTER_20220302_6B63F05963,FALTER_20220330_9754861B70,2,79.533798
redl,FALTER_20220302_6B63F05963,FALTER_20211222_94C6D5A908,3,0.375,redl,FALTER_20220302_6B63F05963,FALTER_20211222_B0A321871F,3,78.182404
redl,FALTER_20220302_6B63F05963,FALTER_20220126_884293D963,4,0.375,redl,FALTER_20220302_6B63F05963,FALTER_20220615_145274EAAE,4,72.985603
redl,FALTER_20220302_6B63F05963,FALTER_20220309_A08F92CAF9,5,0.375,redl,FALTER_20220302_6B63F05963,FALTER_20220202_CC707934FF,5,71.3041
redl,FALTER_20220302_6B63F05963,FALTER_20220202_CC707934FF,6,0.25,redl,FALTER_20220302_6B63F05963,FALTER_20220126_884293D963,6,65.836601
redl,FALTER_20220302_6B63F05963,FALTER_20220119_C283C25931,7,0.25,redl,FALTER_20220302_6B63F05963,FALTER_20221207_BA7F827DFF,7,61.020699
redl,FALTER_20220302_6B63F05963,FALTER_20221207_BA7F827DFF,8,0.125,redl,FALTER_20220302_6B63F05963,FALTER_20221102_2F75E76A72,8,57.532299
redl,FALTER_20220302_6B63F05963,FALTER_20221026_792F2C3031,9,0.125,redl,FALTER_20220302_6B63F05963,FALTER_20211222_94C6D5A908,9,55.377399
redl,FALTER_20220302_6B63F05963,FALTER_20221102_2F75E76A72,10,0.0,redl,FALTER_20220302_6B63F05963,FALTER_20220309_A08F92CAF9,10,53.872101
redl,FALTER_20220302_6B63F05963,FALTER_20220622_8709E32326,11,-0.375,redl,FALTER_20220302_6B63F05963,FALTER_20220216_1011C22CF7,11,50.210602
redl,FALTER_20220302_6B63F05963,FALTER_20220615_145274EAAE,12,-0.5,redl,FALTER_20220302_6B63F05963,FALTER_20221102_DAED2975D2,12,49.7519
redl,FALTER_20220302_6B63F05963,FALTER_20220209_5CA8DCBD6D,13,-0.5,redl,FALTER_20220302_6B63F05963,FALTER_20220622_8709E32326,13,49.203499
redl,FALTER_20220302_6B63F05963,FALTER_20220216_1011C22CF7,14,-0.625,redl,FALTER_20220302_6B63F05963,FALTER_20220119_C283C25931,14,48.861698
redl,FALTER_20220302_6B63F05963,FALTER_20221102_DAED2975D2,15,-1.0,redl,FALTER_20220302_6B63F05963,FALTER_20220209_5CA8DCBD6D,15,48.021702
redl,FALTER_20220309_AA4443FB43,FALTER_20220112_065792B3FC,1,0.875,redl,FALTER_20220309_AA4443FB43,FALTER_20221026_792F2C3031,1,116.915802
redl,FALTER_20220309_AA4443FB43,FALTER_20211222_BA08D62DF2,2,0.75,redl,FALTER_20220309_AA4443FB43,FALTER_20221102_2F75E76A72,2,105.702202
redl,FALTER_20220309_AA4443FB43,FALTER_20220824_56AF6D9EAD,3,0.625,redl,FALTER_20220309_AA4443FB43,FALTER_20211222_BA08D62DF2,3,82.433403
redl,FALTER_20220309_AA4443FB43,FALTER_20221102_2F75E76A72,4,0.375,redl,FALTER_20220309_AA4443FB43,FALTER_20220615_145274EAAE,4,77.128403
redl,FALTER_20220309_AA4443FB43,FALTER_20220202_CC707934FF,5,0.25,redl,FALTER_20220309_AA4443FB43,FALTER_20220223_CDDF5A96F6,5,76.828003
redl,FALTER_20220309_AA4443FB43,FALTER_20211222_B0A321871F,6,0.125,redl,FALTER_20220309_AA4443FB43,FALTER_20220202_CC707934FF,6,74.637497
redl,FALTER_20220309_AA4443FB43,FALTER_20220330_9754861B70,7,0.125,redl,FALTER_20220309_AA4443FB43,FALTER_20220330_9754861B70,7,72.155701
redl,FALTER_20220309_AA4443FB43,FALTER_20220302_6B63F05963,8,0.0,redl,FALTER_20220309_AA4443FB43,FALTER_20220112_065792B3FC,8,68.654404
redl,FALTER_20220309_AA4443FB43,FALTER_20221026_792F2C3031,9,0.0,redl,FALTER_20220309_AA4443FB43,FALTER_20220824_56AF6D9EAD,9,67.157501
redl,FALTER_20220309_AA4443FB43,FALTER_20220119_C283C25931,10,0.0,redl,FALTER_20220309_AA4443FB43,FALTER_20211222_B0A321871F,10,64.921303
redl,FALTER_20220309_AA4443FB43,FALTER_20220216_1011C22CF7,11,-0.375,redl,FALTER_20220309_AA4443FB43,FALTER_20221109_153991C14D,11,63.895302
redl,FALTER_20220309_AA4443FB43,FALTER_20221109_153991C14D,12,-0.375,redl,FALTER_20220309_AA4443FB43,FALTER_20220302_6B63F05963,12,62.383499
redl,FALTER_20220309_AA4443FB43,FALTER_20220223_CDDF5A96F6,13,-0.625,redl,FALTER_20220309_AA4443FB43,FALTER_20220216_1011C22CF7,13,57.9417
redl,FALTER_20220309_AA4443FB43,FALTER_20220615_145274EAAE,14,-0.75,redl,FALTER_20220309_AA4443FB43,FALTER_20220119_C283C25931,14,57.243599
redl,FALTER_20220309_AA4443FB43,FALTER_20220928_1A92012FF7,15,-1.0,redl,FALTER_20220309_AA4443FB43,FALTER_20220928_1A92012FF7,15,56.971699
redl,FALTER_20220309_B94355B7B0,FALTER_20220126_A9C0B9BC16,1,0.75,redl,FALTER_20220309_B94355B7B0,FALTER_20221026_792F2C3031,1,53.006802
redl,FALTER_20220309_B94355B7B0,FALTER_20220302_AE2F9C3E94,2,0.625,redl,FALTER_20220309_B94355B7B0,FALTER_20211222_A35407C20B,2,52.980202
redl,FALTER_20220309_B94355B7B0,FALTER_20220713_60F369F8D9,3,0.5,redl,FALTER_20220309_B94355B7B0,FALTER_20220202_CC707934FF,3,52.9268
redl,FALTER_20220309_B94355B7B0,FALTER_20220202_CC707934FF,4,0.375,redl,FALTER_20220309_B94355B7B0,FALTER_20220511_FBF1B6E8BF,4,48.484798
redl,FALTER_20220309_B94355B7B0,FALTER_20220427_169DDC1CA3,5,0.25,redl,FALTER_20220309_B94355B7B0,FALTER_20220223_CDDF5A96F6,5,44.693802
redl,FALTER_20220309_B94355B7B0,FALTER_20221207_BA7F827DFF,6,0.25,redl,FALTER_20220309_B94355B7B0,FALTER_20221102_2F75E76A72,6,43.8312
redl,FALTER_20220309_B94355B7B0,FALTER_20221026_792F2C3031,7,0.125,redl,FALTER_20220309_B94355B7B0,FALTER_20220223_33CA357D9B,7,42.624298
redl,FALTER_20220309_B94355B7B0,FALTER_20220223_33CA357D9B,8,0.0,redl,FALTER_20220309_B94355B7B0,FALTER_20220921_B6B7C27F2B,8,40.905499
redl,FALTER_20220309_B94355B7B0,FALTER_20221102_2F75E76A72,9,-0.125,redl,FALTER_20220309_B94355B7B0,FALTER_20220302_AE2F9C3E94,9,40.002499
redl,FALTER_20220309_B94355B7B0,FALTER_20211222_A35407C20B,10,-0.125,redl,FALTER_20220309_B94355B7B0,FALTER_20220720_D1344797F8,10,39.4851
redl,FALTER_20220309_B94355B7B0,FALTER_20220921_B6B7C27F2B,11,-0.375,redl,FALTER_20220309_B94355B7B0,FALTER_20220427_169DDC1CA3,11,38.737
redl,FALTER_20220309_B94355B7B0,FALTER_20220511_FBF1B6E8BF,12,-0.375,redl,FALTER_20220309_B94355B7B0,FALTER_20221207_BA7F827DFF,12,37.496799
redl,FALTER_20220309_B94355B7B0,FALTER_20220223_CDDF5A96F6,13,-0.5,redl,FALTER_20220309_B94355B7B0,FALTER_20220126_A9C0B9BC16,13,37.457901
redl,FALTER_20220309_B94355B7B0,FALTER_20220720_D1344797F8,14,-0.5,redl,FALTER_20220309_B94355B7B0,FALTER_20220713_60F369F8D9,14,36.730301
redl,FALTER_20220309_B94355B7B0,FALTER_20221123_302438A100,15,-0.875,redl,FALTER_20220309_B94355B7B0,FALTER_20221123_302438A100,15,36.666199
redl,FALTER_20220406_38C88A35E2,FALTER_20220525_B332E0066F,1,1.0,redl,FALTER_20220406_38C88A35E2,FALTER_20220330_7D2AA6932F,1,168.555298
redl,FALTER_20220406_38C88A35E2,FALTER_20220330_7D2AA6932F,2,0.75,redl,FALTER_20220406_38C88A35E2,FALTER_20220525_B332E0066F,2,112.165199
redl,FALTER_20220406_38C88A35E2,FALTER_20221005_8731284309,3,0.625,redl,FALTER_20220406_38C88A35E2,FALTER_20221005_8731284309,3,104.647598
redl,FALTER_20220406_38C88A35E2,FALTER_20220914_BB11B40DF6,4,0.375,redl,FALTER_20220406_38C88A35E2,FALTER_20220706_2AF1A0F833,4,91.123802
redl,FALTER_20220406_38C88A35E2,FALTER_20220511_7BE8F36D6C,5,0.25,redl,FALTER_20220406_38C88A35E2,FALTER_20220119_3950CABE72,5,80.091301
redl,FALTER_20220406_38C88A35E2,FALTER_20221116_A6633188CA,6,0.125,redl,FALTER_20220406_38C88A35E2,FALTER_20220511_7BE8F36D6C,6,79.186096
redl,FALTER_20220406_38C88A35E2,FALTER_20221123_B107F87D4A,7,0.125,redl,FALTER_20220406_38C88A35E2,FALTER_20221116_43D92DB2B6,7,70.110397
redl,FALTER_20220406_38C88A35E2,FALTER_20220629_3529909DD4,8,-0.125,redl,FALTER_20220406_38C88A35E2,FALTER_20221116_A6633188CA,8,69.918602
redl,FALTER_20220406_38C88A35E2,FALTER_20221116_43D92DB2B6,9,-0.125,redl,FALTER_20220406_38C88A35E2,FALTER_20220427_169DDC1CA3,9,66.571098
redl,FALTER_20220406_38C88A35E2,FALTER_20220202_E625782B2C,10,-0.125,redl,FALTER_20220406_38C88A35E2,FALTER_20220914_BB11B40DF6,10,65.304703
redl,FALTER_20220406_38C88A35E2,FALTER_20220427_169DDC1CA3,11,-0.25,redl,FALTER_20220406_38C88A35E2,FALTER_20221123_B107F87D4A,11,65.191902
redl,FALTER_20220406_38C88A35E2,FALTER_20220706_2AF1A0F833,12,-0.5,redl,FALTER_20220406_38C88A35E2,FALTER_20220302_6B63F05963,12,64.509697
redl,FALTER_20220406_38C88A35E2,FALTER_20211222_A35407C20B,13,-0.5,redl,FALTER_20220406_38C88A35E2,FALTER_20220202_E625782B2C,13,63.874901
redl,FALTER_20220406_38C88A35E2,FALTER_20220302_6B63F05963,14,-0.625,redl,FALTER_20220406_38C88A35E2,FALTER_20220629_3529909DD4,14,63.4389
redl,FALTER_20220406_38C88A35E2,FALTER_20220119_3950CABE72,15,-1.0,redl,FALTER_20220406_38C88A35E2,FALTER_20211222_A35407C20B,15,63.394901
redl,FALTER_20220525_AAC04CD024,FALTER_20220119_8190E7DBA5,1,0.875,redl,FALTER_20220525_AAC04CD024,FALTER_20221026_2CF43A5759,1,46.9734
redl,FALTER_20220525_AAC04CD024,FALTER_20211215_BFB69B2539,2,0.875,redl,FALTER_20220525_AAC04CD024,FALTER_20221019_FC2968F41C,2,42.3965
redl,FALTER_20220525_AAC04CD024,FALTER_20221026_2CF43A5759,3,0.75,redl,FALTER_20220525_AAC04CD024,FALTER_20220119_8190E7DBA5,3,40.213699
redl,FALTER_20220525_AAC04CD024,FALTER_20221019_FC2968F41C,4,0.5,redl,FALTER_20220525_AAC04CD024,FALTER_20220907_EAC44E3722,4,37.484402
redl,FALTER_20220525_AAC04CD024,FALTER_20220302_E77A8F4F19,5,0.0,redl,FALTER_20220525_AAC04CD024,FALTER_20220518_4460B08F42,5,35.452599
redl,FALTER_20220525_AAC04CD024,FALTER_20220323_2CE7FEE241,6,0.0,redl,FALTER_20220525_AAC04CD024,FALTER_20211215_BFB69B2539,6,35.334599
redl,FALTER_20220525_AAC04CD024,FALTER_20220511_71668B1344,7,0.0,redl,FALTER_20220525_AAC04CD024,FALTER_20220518_B804602C3C,7,34.665901
redl,FALTER_20220525_AAC04CD024,FALTER_20220518_4460B08F42,8,-0.125,redl,FALTER_20220525_AAC04CD024,FALTER_20220302_E77A8F4F19,8,34.408798
redl,FALTER_20220525_AAC04CD024,FALTER_20220907_EAC44E3722,9,-0.125,redl,FALTER_20220525_AAC04CD024,FALTER_20220622_12D7BAB3F9,9,34.401699
redl,FALTER_20220525_AAC04CD024,FALTER_20220316_2C171D199C,10,-0.25,redl,FALTER_20220525_AAC04CD024,FALTER_20220302_19351A344E,10,34.009399
redl,FALTER_20220525_AAC04CD024,FALTER_20220622_12D7BAB3F9,11,-0.25,redl,FALTER_20220525_AAC04CD024,FALTER_20220316_2C171D199C,11,33.7197
redl,FALTER_20220525_AAC04CD024,FALTER_20220126_305FB76FE8,12,-0.25,redl,FALTER_20220525_AAC04CD024,FALTER_20220126_305FB76FE8,12,33.6754
redl,FALTER_20220525_AAC04CD024,FALTER_20220914_5D43F08AA5,13,-0.625,redl,FALTER_20220525_AAC04CD024,FALTER_20220511_71668B1344,13,33.460701
redl,FALTER_20220525_AAC04CD024,FALTER_20220518_B804602C3C,14,-0.625,redl,FALTER_20220525_AAC04CD024,FALTER_20220323_2CE7FEE241,14,33.399899
redl,FALTER_20220525_AAC04CD024,FALTER_20220302_19351A344E,15,-0.75,redl,FALTER_20220525_AAC04CD024,FALTER_20220914_5D43F08AA5,15,33.322201
redl,FALTER_20220601_B344719789,FALTER_20220824_55B72E76F9,1,1.0,redl,FALTER_20220601_B344719789,FALTER_20220309_1C6B8418BE,1,63.119202
redl,FALTER_20220601_B344719789,FALTER_20220413_EDC7023A23,2,0.625,redl,FALTER_20220601_B344719789,FALTER_20220302_19351A344E,2,56.837502
redl,FALTER_20220601_B344719789,FALTER_20220629_2D1EF3F677,3,0.5,redl,FALTER_20220601_B344719789,FALTER_20220216_154FB2A50F,3,56.739601
redl,FALTER_20220601_B344719789,FALTER_20220420_03E73B0284,4,0.25,redl,FALTER_20220601_B344719789,FALTER_20220629_2D1EF3F677,4,56.183399
redl,FALTER_20220601_B344719789,FALTER_20220323_9D2681AD74,5,0.25,redl,FALTER_20220601_B344719789,FALTER_20220824_55B72E76F9,5,54.962799
redl,FALTER_20220601_B344719789,FALTER_20220323_A229E0EDC3,6,0.25,redl,FALTER_20220601_B344719789,FALTER_20220302_5B02AED7A2,6,54.8969
redl,FALTER_20220601_B344719789,FALTER_20220302_19351A344E,7,0.0,redl,FALTER_20220601_B344719789,FALTER_20220302_0605724866,7,54.841499
redl,FALTER_20220601_B344719789,FALTER_20220302_5B02AED7A2,8,0.0,redl,FALTER_20220601_B344719789,FALTER_20220323_A229E0EDC3,8,53.601601
redl,FALTER_20220601_B344719789,FALTER_20220302_0605724866,9,-0.125,redl,FALTER_20220601_B344719789,FALTER_20220413_EDC7023A23,9,53.493
redl,FALTER_20220601_B344719789,FALTER_20220216_154FB2A50F,10,-0.125,redl,FALTER_20220601_B344719789,FALTER_20220323_9D2681AD74,10,52.687599
redl,FALTER_20220601_B344719789,FALTER_20220223_27DE9DFAF4,11,-0.25,redl,FALTER_20220601_B344719789,FALTER_20220921_22135BD9FB,11,52.626598
redl,FALTER_20220601_B344719789,FALTER_20220323_B272A60E63,12,-0.375,redl,FALTER_20220601_B344719789,FALTER_20220323_B272A60E63,12,52.438099
redl,FALTER_20220601_B344719789,FALTER_20220921_22135BD9FB,13,-0.375,redl,FALTER_20220601_B344719789,FALTER_20220420_03E73B0284,13,50.7836
redl,FALTER_20220601_B344719789,FALTER_20220302_A898C15939,14,-0.625,redl,FALTER_20220601_B344719789,FALTER_20220223_27DE9DFAF4,14,50.388599
redl,FALTER_20220601_B344719789,FALTER_20220309_1C6B8418BE,15,-1.0,redl,FALTER_20220601_B344719789,FALTER_20220302_A898C15939,15,50.159401
redl,FALTER_20220615_145274EAAE,FALTER_20220202_CC707934FF,1,0.75,redl,FALTER_20220615_145274EAAE,FALTER_20220202_CC707934FF,1,158.1707
redl,FALTER_20220615_145274EAAE,FALTER_20220330_9754861B70,2,0.625,redl,FALTER_20220615_145274EAAE,FALTER_20220223_CDDF5A96F6,2,157.950394
redl,FALTER_20220615_145274EAAE,FALTER_20220223_CDDF5A96F6,3,0.625,redl,FALTER_20220615_145274EAAE,FALTER_20221026_792F2C3031,3,150.766098
redl,FALTER_20220615_145274EAAE,FALTER_20220928_1A92012FF7,4,0.375,redl,FALTER_20220615_145274EAAE,FALTER_20220302_6B63F05963,4,144.9216
redl,FALTER_20220615_145274EAAE,FALTER_20220713_4CEF55F4B7,5,0.25,redl,FALTER_20220615_145274EAAE,FALTER_20220720_D1344797F8,5,136.940308
redl,FALTER_20220615_145274EAAE,FALTER_20221026_792F2C3031,6,0.25,redl,FALTER_20220615_145274EAAE,FALTER_20220928_1A92012FF7,6,123.435501
redl,FALTER_20220615_145274EAAE,FALTER_20220720_D1344797F8,7,0.25,redl,FALTER_20220615_145274EAAE,FALTER_20220511_FBF1B6E8BF,7,122.744598
redl,FALTER_20220615_145274EAAE,FALTER_20221207_BA7F827DFF,8,0.25,redl,FALTER_20220615_145274EAAE,FALTER_20220330_9754861B70,8,121.876198
redl,FALTER_20220615_145274EAAE,FALTER_20221109_153991C14D,9,-0.25,redl,FALTER_20220615_145274EAAE,FALTER_20221207_BA7F827DFF,9,121.059998
redl,FALTER_20220615_145274EAAE,FALTER_20220302_6B63F05963,10,-0.25,redl,FALTER_20220615_145274EAAE,FALTER_20220921_B6B7C27F2B,10,117.420403
redl,FALTER_20220615_145274EAAE,FALTER_20220511_FBF1B6E8BF,11,-0.25,redl,FALTER_20220615_145274EAAE,FALTER_20221109_153991C14D,11,116.362099
redl,FALTER_20220615_145274EAAE,FALTER_20221102_2F75E76A72,12,-0.5,redl,FALTER_20220615_145274EAAE,FALTER_20221102_2F75E76A72,12,115.3666
redl,FALTER_20220615_145274EAAE,FALTER_20221102_DAED2975D2,13,-0.5,redl,FALTER_20220615_145274EAAE,FALTER_20221102_DAED2975D2,13,109.651299
redl,FALTER_20220615_145274EAAE,FALTER_20220921_B6B7C27F2B,14,-0.625,redl,FALTER_20220615_145274EAAE,FALTER_20211222_A35407C20B,14,108.668503
redl,FALTER_20220615_145274EAAE,FALTER_20211222_A35407C20B,15,-1.0,redl,FALTER_20220615_145274EAAE,FALTER_20220713_4CEF55F4B7,15,103.400902
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20211215_73A6B01646,1,1.0,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_499899E292,1,38.692299
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_9AEE8E1BBF,2,1.0,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_348108EC0E,2,32.154701
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220914_B55E65AFE0,3,0.625,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_101E5489B1,3,29.415199
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220309_F7DC749A0D,4,0.5,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220810_39F6D9BF1E,4,28.3279
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220803_10E350D3D3,5,0.25,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_9AEE8E1BBF,5,27.244499
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220504_BC34714783,6,0.125,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220323_A9D672E0A5,6,23.6737
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220323_A9D672E0A5,7,0.125,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220622_A64E9B9B08,7,23.345699
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_348108EC0E,8,-0.125,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220309_F7DC749A0D,8,22.1707
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220511_71668B1344,9,-0.125,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220803_10E350D3D3,9,21.9632
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220810_39F6D9BF1E,10,-0.25,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20211215_73A6B01646,10,21.4879
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220622_796906B417,11,-0.25,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220511_71668B1344,11,20.304001
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220622_A64E9B9B08,12,-0.5,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220504_88561D5AE3,12,20.2579
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_499899E292,13,-0.5,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220504_BC34714783,13,19.999001
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220504_88561D5AE3,14,-0.875,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220622_796906B417,14,19.8661
stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220413_101E5489B1,15,-1.0,stoeger,FALTER_20220413_3CDF83A3F8,FALTER_20220914_B55E65AFE0,15,19.3901
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220803_6DF6202032,1,1.0,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220803_6DF6202032,1,42.622501
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220223_8881BD5C76,2,0.75,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220706_4C4C72D656,2,29.833799
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220420_5585FFA6A4,3,0.75,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220223_8881BD5C76,3,22.8001
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220119_2B788365FB,4,0.5,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220413_41501B8D61,4,22.1327
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220824_9357B492F4,5,0.375,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220518_F50851D983,5,21.9382
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220727_1EC5B851D7,6,0.0,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20211222_E7A625F5A8,6,21.9252
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20211215_73A6B01646,7,0.0,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220309_F7DC749A0D,7,21.583599
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20221116_AC71774456,8,-0.125,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220413_8CAD826DDB,8,21.4168
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220928_2319A44747,9,-0.125,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220824_9357B492F4,9,20.8577
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220309_F7DC749A0D,10,-0.25,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20221116_AC71774456,10,20.7614
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220706_4C4C72D656,11,-0.25,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220727_1EC5B851D7,11,20.74
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20211222_E7A625F5A8,12,-0.25,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220420_5585FFA6A4,12,20.3909
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220413_41501B8D61,13,-0.625,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220119_2B788365FB,13,20.0501
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220518_F50851D983,14,-0.75,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20211215_73A6B01646,14,19.6222
stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220413_8CAD826DDB,15,-1.0,stoeger,FALTER_20220413_B4B8C0451D,FALTER_20220928_2319A44747,15,19.584999
stoeger,FALTER_20220420_459211BC6C,FALTER_20220316_2C171D199C,1,1.0,stoeger,FALTER_20220420_459211BC6C,FALTER_20211215_73A6B01646,1,32.904598
stoeger,FALTER_20220420_459211BC6C,FALTER_20221130_047A3E3939,2,0.75,stoeger,FALTER_20220420_459211BC6C,FALTER_20220223_8881BD5C76,2,30.4512
stoeger,FALTER_20220420_459211BC6C,FALTER_20211215_73A6B01646,3,0.75,stoeger,FALTER_20220420_459211BC6C,FALTER_20220223_8C186C7E33,3,28.752899
stoeger,FALTER_20220420_459211BC6C,FALTER_20220223_8881BD5C76,4,0.375,stoeger,FALTER_20220420_459211BC6C,FALTER_20221130_047A3E3939,4,27.4739
stoeger,FALTER_20220420_459211BC6C,FALTER_20221026_FE82960967,5,0.25,stoeger,FALTER_20220420_459211BC6C,FALTER_20220119_2B788365FB,5,27.2131
stoeger,FALTER_20220420_459211BC6C,FALTER_20220216_7565FEF4B8,6,0.25,stoeger,FALTER_20220420_459211BC6C,FALTER_20220316_2C171D199C,6,25.600901
stoeger,FALTER_20220420_459211BC6C,FALTER_20220511_71668B1344,7,0.125,stoeger,FALTER_20220420_459211BC6C,FALTER_20220504_4EED594815,7,24.4526
stoeger,FALTER_20220420_459211BC6C,FALTER_20220119_2B788365FB,8,0.0,stoeger,FALTER_20220420_459211BC6C,FALTER_20220713_1238E421E5,8,24.427999
stoeger,FALTER_20220420_459211BC6C,FALTER_20220119_5F00D905EC,9,0.0,stoeger,FALTER_20220420_459211BC6C,FALTER_20220511_945D8A7943,9,24.3591
stoeger,FALTER_20220420_459211BC6C,FALTER_20220223_8C186C7E33,10,-0.25,stoeger,FALTER_20220420_459211BC6C,FALTER_20221026_FE82960967,10,24.188299
stoeger,FALTER_20220420_459211BC6C,FALTER_20220511_945D8A7943,11,-0.5,stoeger,FALTER_20220420_459211BC6C,FALTER_20220119_5F00D905EC,11,22.3314
stoeger,FALTER_20220420_459211BC6C,FALTER_20220713_1238E421E5,12,-0.5,stoeger,FALTER_20220420_459211BC6C,FALTER_20220706_C3E9B82B46,12,21.697701
stoeger,FALTER_20220420_459211BC6C,FALTER_20220504_4EED594815,13,-0.625,stoeger,FALTER_20220420_459211BC6C,FALTER_20220511_71668B1344,13,21.5697
stoeger,FALTER_20220420_459211BC6C,FALTER_20220706_C3E9B82B46,14,-0.625,stoeger,FALTER_20220420_459211BC6C,FALTER_20220413_3CDF83A3F8,14,21.5079
stoeger,FALTER_20220420_459211BC6C,FALTER_20220413_3CDF83A3F8,15,-1.0,stoeger,FALTER_20220420_459211BC6C,FALTER_20220216_7565FEF4B8,15,21.4538
stoeger,FALTER_20220420_5585FFA6A4,FALTER_20220119_2B788365FB,1,1.0,stoeger,FALTER_20220420_5585FFA6A4,FALTER_20220413_49408E555D,1,84.033501
stoeger,FALTER_20220420_5585FFA6A4,FALTER_20221019_E3973C2441,2,0.625,stoeger,FALTER_20220420_5585FFA6A4,FALTER_20220727_1EC5B851D7,2,73.333702
